date,open,close,high,low,volume
2022-03-01,122.33,113.83,122.43,112.8,126487900.0
2022-02-28,120.31,123.34,124.61,119.2,124666265.0
2022-02-25,117.16,121.06,121.23,116.0421,127832233.0
2022-02-24,104.56,116.61,116.96,104.26,141585705.0
2022-02-23,117.4,109.76,118.65,109.04,117282471.0
2022-02-22,115.27,115.65,119.2,113.61,141077746.0
2022-02-18,113.9,113.83,115.635,109.89,113458339.0
2022-02-17,116.26,112.37,116.98,112.26,98187028.0
2022-02-16,119.05,117.69,119.54,114.22,119117961.0
2022-02-15,117.19,121.47,121.88,114.36,144152923.0
2022-02-14,115.51,114.27,118.37,113.46,135150320.0
2022-02-11,126.14,113.18,127.1699,111.81,164737585.0
2022-02-10,128.84,125.77,131.7589,124.61,108942191.0
2022-02-09,129.6,132.85,132.96,127.65,92948911.0
2022-02-08,122.38,128.23,128.705,122.05,84418907.0
2022-02-07,123.56,123.67,127.63,122.785,81680023.0
2022-02-04,120.34,123.6,124.96,118.58,85990482.0
2022-02-03,120.32,120.08,125.37,118.816,101923676.0
2022-02-02,129.89,122.76,130.06,120.64,180070066.0
2022-02-01,116.75,116.78,117.26,112.73,122479926.0
2022-01-31,107.93,114.25,114.31,106.9,97211100.0
2022-01-28,101.55,105.24,105.4,99.35,98081428.0
2022-01-27,111.96,102.6,112.75,101.94,125438891.0
2022-01-26,114.55,110.71,117.16,108.63,94343953.0
2022-01-25,114.1,111.13,114.82,109.86,83601512.0
2022-01-24,115.4,116.53,116.77,107.5,116305981.0
2022-01-21,120.14,118.81,125.02,118.39,95686905.0
2022-01-20,126.04,121.89,128.51,121.41,91161244.0
2022-01-19,133.55,128.27,134.57,128.02,69430427.0
2022-01-18,134.5,131.93,136.3893,131.59,56590374.0
2022-01-14,131.68,136.88,137.0,131.43,70446902.0
2022-01-13,139.44,132.74,141.25,131.81,76461234.0
2022-01-12,138.585,137.47,140.57,135.77,69670095.0
2022-01-11,133.45,137.31,138.99,131.59,77155842.0
2022-01-10,129.08,132.0,132.42,125.03,83750347.0
2022-01-07,136.28,132.0,137.44,131.13,58010485.0
2022-01-06,136.19,136.23,138.0,131.77,64588468.0
2022-01-05,142.815,136.15,143.76,135.29,65407538.0
2022-01-04,151.01,144.42,152.42,140.7,80207511.0
2022-01-03,145.135,150.24,151.65,145.02,59477789.0
2021-12-31,146.16,143.9,148.61,143.55,49450072.0
2021-12-30,147.44,145.15,148.85,144.85,44359437.0
2021-12-29,152.82,148.26,154.3399,147.29,51025471.0
2021-12-28,155.88,153.15,156.73,151.38,58700056.0
2021-12-27,147.51,154.36,154.89,147.25,53298028.0
2021-12-23,143.89,146.14,149.018,143.85,48653971.0
2021-12-22,142.65,143.88,144.5,140.27,46569440.0
2021-12-21,138.185,144.25,144.5,135.15,57785791.0
2021-12-20,135.97,135.8,138.26,133.52,38190481.0
2021-12-17,136.3,137.75,142.04,136.11,55465705.0
2021-12-16,147.0,138.64,147.93,137.02,63370713.0
2021-12-15,135.11,146.5,146.69,133.81,72416638.0
2021-12-14,131.67,135.6,137.24,130.6,50756072.0
2021-12-13,138.25,133.8,139.4,133.415,42174423.0
2021-12-10,141.29,138.55,141.365,135.82,42226690.0
2021-12-09,145.16,138.1,146.69,137.8,53020787.0
2021-12-08,144.96,145.24,147.04,142.7,40975618.0
2021-12-07,143.9,144.85,145.76,141.0001,53026110.0
2021-12-06,141.135,139.06,141.31,134.2,66761610.0
2021-12-03,151.645,144.01,152.38,140.72,65902583.0
2021-12-02,147.675,150.68,152.53,146.47,56006844.0
2021-12-01,160.37,149.11,160.88,148.92,64178260.0
2021-11-30,163.28,158.37,164.4599,155.6801,75163958.0
2021-11-29,157.5,161.91,162.505,156.1,57313003.0
2021-11-26,155.8,154.81,158.1,152.81,36246717.0
2021-11-24,149.46,157.8,157.93,147.19,60648573.0
2021-11-23,150.41,149.92,152.66,145.2996,62822041.0
2021-11-22,157.14,152.52,161.8799,152.39,58659119.0
2021-11-19,155.76,155.41,156.92,153.445,41668862.0
2021-11-18,157.07,155.02,158.89,152.56,60612733.0
2021-11-17,151.98,151.34,154.6599,149.69,54527482.0
2021-11-16,145.93,152.45,153.08,145.34,52946378.0
2021-11-15,148.0,146.49,148.98,142.86,52274068.0
2021-11-12,146.025,147.89,148.59,144.25,52149298.0
2021-11-11,142.955,146.01,146.47,140.84,67827757.0
2021-11-10,143.93,139.87,146.3,138.52,82908795.0
2021-11-09,154.01,148.92,155.65,143.89,98400642.0
2021-11-08,137.7,150.16,153.6,137.7,141417459.0
2021-11-05,139.185,136.34,141.22,134.42,64895846.0
2021-11-04,132.01,137.5,139.0,130.77,84796828.0
2021-11-03,127.75,130.53,130.6,126.7901,59502214.0
2021-11-02,124.98,127.63,128.455,124.2,52702363.0
2021-11-01,119.45,125.23,125.67,118.1301,55066890.0
2021-10-29,120.95,120.23,122.57,119.88,41648652.0
2021-10-28,122.855,121.16,123.5,120.26,58192411.0
2021-10-27,121.63,122.28,128.08,121.05,98533040.0
